adcode,formatted_address,city_name,province,city,district,lon,lat
450400,广西壮族自治区梧州市,梧州市,广西壮族自治区,梧州市,,111.279115,23.476962
450401,广西壮族自治区梧州市市辖区,梧州市市辖区,广西壮族自治区,梧州市,,111.279115,23.476962
450403,广西壮族自治区梧州市万秀区,万秀区,广西壮族自治区,梧州市,万秀区,111.320542,23.472962
450405,广西壮族自治区梧州市长洲区,长洲区,广西壮族自治区,梧州市,长洲区,111.274777,23.485695
450406,广西壮族自治区梧州市龙圩区,龙圩区,广西壮族自治区,梧州市,龙圩区,111.246035,23.40996
450421,广西壮族自治区梧州市苍梧县,苍梧县,广西壮族自治区,梧州市,苍梧县,111.544008,23.845097
450422,广西壮族自治区梧州市藤县,藤县,广西壮族自治区,梧州市,藤县,110.914849,23.374984
450423,广西壮族自治区梧州市蒙山县,蒙山县,广西壮族自治区,梧州市,蒙山县,110.525003,24.19357
450481,广西壮族自治区梧州市岑溪市,岑溪市,广西壮族自治区,梧州市,岑溪市,110.994913,22.91835
450500,广西壮族自治区北海市,北海市,广西壮族自治区,北海市,,109.119927,21.481254
450501,广西壮族自治区北海市市辖区,北海市市辖区,广西壮族自治区,北海市,,109.119927,21.481254
450502,广西壮族自治区北海市海城区,海城区,广西壮族自治区,北海市,海城区,109.11721,21.475005
450503,广西壮族自治区北海市银海区,银海区,广西壮族自治区,北海市,银海区,109.13999,21.449219
450512,广西壮族自治区北海市铁山港区,铁山港区,广西壮族自治区,北海市,铁山港区,109.421581,21.529128
450521,广西壮族自治区北海市合浦县,合浦县,广西壮族自治区,北海市,合浦县,109.207336,21.660936
450600,广西壮族自治区防城港市,防城港市,广西壮族自治区,防城港市,,108.353846,21.68686
450601,广西壮族自治区防城港市市辖区,防城港市市辖区,广西壮族自治区,防城港市,,108.353846,21.68686
450602,广西壮族自治区防城港市港口区,港口区,广西壮族自治区,防城港市,港口区,108.380144,21.643384
450603,广西壮族自治区防城港市防城区,防城区,广西壮族自治区,防城港市,防城区,108.353499,21.769212
450621,广西壮族自治区防城港市上思县,上思县,广西壮族自治区,防城港市,上思县,107.983626,22.153672
450681,广西壮族自治区防城港市东兴市,东兴市,广西壮族自治区,防城港市,东兴市,107.971826,21.547822
450700,广西壮族自治区钦州市,钦州市,广西壮族自治区,钦州市,,108.654146,21.979933
450701,广西壮族自治区钦州市市辖区,钦州市市辖区,广西壮族自治区,钦州市,,108.654146,21.979933
450702,广西壮族自治区钦州市钦南区,钦南区,广西壮族自治区,钦州市,钦南区,108.65721,21.93886
450703,广西壮族自治区钦州市钦北区,钦北区,广西壮族自治区,钦州市,钦北区,108.44911,22.132761
450721,广西壮族自治区钦州市灵山县,灵山县,广西壮族自治区,钦州市,灵山县,109.291007,22.416537
450722,广西壮族自治区钦州市浦北县,浦北县,广西壮族自治区,钦州市,浦北县,109.556953,22.271651
450800,广西壮族自治区贵港市,贵港市,广西壮族自治区,贵港市,,109.598926,23.11153
450801,广西壮族自治区贵港市市辖区,贵港市市辖区,广西壮族自治区,贵港市,,109.598926,23.11153
450802,广西壮族自治区贵港市港北区,港北区,广西壮族自治区,贵港市,港北区,109.57224,23.111531
450803,广西壮族自治区贵港市港南区,港南区,广西壮族自治区,贵港市,港南区,109.599557,23.075573
450804,广西壮族自治区贵港市覃塘区,覃塘区,广西壮族自治区,贵港市,覃塘区,109.452662,23.127149
450821,广西壮族自治区贵港市平南县,平南县,广西壮族自治区,贵港市,平南县,110.392168,23.539127
450881,广西壮族自治区贵港市桂平市,桂平市,广西壮族自治区,贵港市,桂平市,110.079379,23.394326
450900,广西壮族自治区玉林市,玉林市,广西壮族自治区,玉林市,,110.164756,22.636379
450901,广西壮族自治区玉林市市辖区,玉林市市辖区,广西壮族自治区,玉林市,,110.164756,22.636379
450902,广西壮族自治区玉林市玉州区,玉州区,广西壮族自治区,玉林市,玉州区,110.151088,22.628062
450903,广西壮族自治区玉林市福绵区,福绵区,广西壮族自治区,玉林市,福绵区,110.059439,22.585557
450921,广西壮族自治区玉林市容县,容县,广西壮族自治区,玉林市,容县,110.557874,22.857823
450922,广西壮族自治区玉林市陆川县,陆川县,广西壮族自治区,玉林市,陆川县,110.264052,22.321048
450923,广西壮族自治区玉林市博白县,博白县,广西壮族自治区,玉林市,博白县,109.975985,22.273048
450924,广西壮族自治区玉林市兴业县,兴业县,广西壮族自治区,玉林市,兴业县,109.876855,22.820746
450981,广西壮族自治区玉林市北流市,北流市,广西壮族自治区,玉林市,北流市,110.354215,22.708311
451000,广西壮族自治区百色市,百色市,广西壮族自治区,百色市,,106.618201,23.902333
451001,广西壮族自治区百色市市辖区,百色市市辖区,广西壮族自治区,百色市,,106.618201,23.902333
451002,广西壮族自治区百色市右江区,右江区,广西壮族自治区,百色市,右江区,106.618645,23.901383
451021,广西壮族自治区百色市田阳县,田阳县,广西壮族自治区,百色市,田阳县,106.915418,23.735682
451022,广西壮族自治区百色市田东县,田东县,广西壮族自治区,百色市,田东县,107.126081,23.597194
451023,广西壮族自治区百色市平果县,平果县,广西壮族自治区,百色市,平果县,107.58981,23.329376
451024,广西壮族自治区百色市德保县,德保县,广西壮族自治区,百色市,德保县,106.615374,23.32345
451026,广西壮族自治区百色市那坡县,那坡县,广西壮族自治区,百色市,那坡县,105.83253,23.387441
451027,广西壮族自治区百色市凌云县,凌云县,广西壮族自治区,百色市,凌云县,106.56131,24.347557
451028,广西壮族自治区百色市乐业县,乐业县,广西壮族自治区,百色市,乐业县,106.556519,24.776827
451029,广西壮族自治区百色市田林县,田林县,广西壮族自治区,百色市,田林县,106.228538,24.294488
451030,广西壮族自治区百色市西林县,西林县,广西壮族自治区,百色市,西林县,105.093837,24.48981
451031,广西壮族自治区百色市隆林各族自治县,隆林各族自治县,广西壮族自治区,百色市,隆林各族自治县,105.34404,24.770896
451081,广西壮族自治区百色市靖西市,靖西市,广西壮族自治区,百色市,靖西市,106.417549,23.134766
451100,广西壮族自治区贺州市,贺州市,广西壮族自治区,贺州市,,111.566694,24.403582
451101,广西壮族自治区贺州市市辖区,贺州市市辖区,广西壮族自治区,贺州市,,111.566694,24.403582
451102,广西壮族自治区贺州市八步区,八步区,广西壮族自治区,贺州市,八步区,111.552077,24.411811
451103,广西壮族自治区贺州市平桂区,平桂区,广西壮族自治区,贺州市,平桂区,111.1092045,24.1624695
451121,广西壮族自治区贺州市昭平县,昭平县,广西壮族自治区,贺州市,昭平县,110.811287,24.16948
451122,广西壮族自治区贺州市钟山县,钟山县,广西壮族自治区,贺州市,钟山县,111.303111,24.526022
451123,广西壮族自治区贺州市富川瑶族自治县,富川瑶族自治县,广西壮族自治区,贺州市,富川瑶族自治县,111.277389,24.814444
451200,广西壮族自治区河池市,河池市,广西壮族自治区,河池市,,108.085261,24.692931
451201,广西壮族自治区河池市市辖区,河池市市辖区,广西壮族自治区,河池市,,108.085261,24.692931
451202,广西壮族自治区河池市金城江区,金城江区,广西壮族自治区,河池市,金城江区,108.037277,24.689703
451203,广西壮族自治区河池市宜州区,宜州区,广西壮族自治区,河池市,宜州区,111.479786,24.453898
451221,广西壮族自治区河池市南丹县,南丹县,广西壮族自治区,河池市,南丹县,107.540722,24.974486
451222,广西壮族自治区河池市天峨县,天峨县,广西壮族自治区,河池市,天峨县,107.173802,24.999108
451223,广西壮族自治区河池市凤山县,凤山县,广西壮族自治区,河池市,凤山县,107.042191,24.546876
451224,广西壮族自治区河池市东兰县,东兰县,广西壮族自治区,河池市,东兰县,107.374294,24.510842
451225,广西壮族自治区河池市罗城仫佬族自治县,罗城仫佬族自治县,广西壮族自治区,河池市,罗城仫佬族自治县,108.904761,24.777421
451226,广西壮族自治区河池市环江毛南族自治县,环江毛南族自治县,广西壮族自治区,河池市,环江毛南族自治县,108.258028,24.825664
451227,广西壮族自治区河池市巴马瑶族自治县,巴马瑶族自治县,广西壮族自治区,河池市,巴马瑶族自治县,107.258588,24.142299
451228,广西壮族自治区河池市都安瑶族自治县,都安瑶族自治县,广西壮族自治区,河池市,都安瑶族自治县,108.105312,23.932675
451229,广西壮族自治区河池市大化瑶族自治县,大化瑶族自治县,广西壮族自治区,河池市,大化瑶族自治县,107.99815,23.736457
451300,广西壮族自治区来宾市,来宾市,广西壮族自治区,来宾市,,109.221465,23.750306
451301,广西壮族自治区来宾市市辖区,来宾市市辖区,广西壮族自治区,来宾市,,109.221465,23.750306
451302,广西壮族自治区来宾市兴宾区,兴宾区,广西壮族自治区,来宾市,兴宾区,109.233247,23.736153
451321,广西壮族自治区来宾市忻城县,忻城县,广西壮族自治区,来宾市,忻城县,108.665666,24.066235
451322,广西壮族自治区来宾市象州县,象州县,广西壮族自治区,来宾市,象州县,109.683985,23.958528
451323,广西壮族自治区来宾市武宣县,武宣县,广西壮族自治区,来宾市,武宣县,109.663207,23.59411
451324,广西壮族自治区来宾市金秀瑶族自治县,金秀瑶族自治县,广西壮族自治区,来宾市,金秀瑶族自治县,110.189462,24.130374
451381,广西壮族自治区来宾市合山市,合山市,广西壮族自治区,来宾市,合山市,108.886082,23.806536
451400,广西壮族自治区崇左市,崇左市,广西壮族自治区,崇左市,,107.364711,22.376532
451401,广西壮族自治区崇左市市辖区,崇左市市辖区,广西壮族自治区,崇左市,,107.364711,22.376532
451402,广西壮族自治区崇左市江州区,江州区,广西壮族自治区,崇左市,江州区,107.353437,22.405325
451421,广西壮族自治区崇左市扶绥县,扶绥县,广西壮族自治区,崇左市,扶绥县,107.904187,22.635013
451422,广西壮族自治区崇左市宁明县,宁明县,广西壮族自治区,崇左市,宁明县,107.076457,22.140192
451423,广西壮族自治区崇左市龙州县,龙州县,广西壮族自治区,崇左市,龙州县,106.854451,22.342797
451424,广西壮族自治区崇左市大新县,大新县,广西壮族自治区,崇左市,大新县,107.200654,22.829288
451425,广西壮族自治区崇左市天等县,天等县,广西壮族自治区,崇左市,天等县,107.143433,23.081394
451481,广西壮族自治区崇左市凭祥市,凭祥市,广西壮族自治区,崇左市,凭祥市,106.766293,22.094485
460000,海南省,海南省,海南省,,,110.349228,20.017377
460100,海南省海口市,海口市,海南省,海口市,,110.198293,20.044001
460101,海南省海口市市辖区,海口市市辖区,海南省,海口市,,110.198293,20.044001
460105,海南省海口市秀英区,秀英区,海南省,海口市,秀英区,110.293561,20.007969
460106,海南省海口市龙华区,龙华区,海南省,海口市,龙华区,110.328492,20.031007
460107,海南省海口市琼山区,琼山区,海南省,海口市,琼山区,110.353972,20.00317
460108,海南省海口市美兰区,美兰区,海南省,海口市,美兰区,110.366357,20.029083
460200,海南省三亚市,三亚市,海南省,三亚市,,109.511909,18.252847
460201,海南省三亚市市辖区,三亚市市辖区,海南省,三亚市,,109.511909,18.252847
460202,海南省三亚市海棠区,海棠区,海南省,三亚市,海棠区,109.760778,18.407516
460203,海南省三亚市吉阳区,吉阳区,海南省,三亚市,吉阳区,109.57833,18.281397
460204,海南省三亚市天涯区,天涯区,海南省,三亚市,天涯区,109.506357,18.24734
460205,海南省三亚市崖州区,崖州区,海南省,三亚市,崖州区,109.174313,18.352212
460300,海南省三沙市,三沙市,海南省,三沙市,,112.338695,16.831839
460301,海南省三沙市市辖区,三沙市市辖区,海南省,三沙市,,112.338695,16.831839
460321,海南省三沙市西沙群岛西沙群岛,西沙群岛,海南省,三沙市,西沙群岛,112.026538,16.330358
460322,海南省三沙市南沙群岛,南沙群岛,海南省,三沙市,南沙群岛,116.749998,11.471888
460323,海南省三沙市中沙群岛的岛礁及其海域,中沙群岛的岛礁及其海域,海南省,三沙市,中沙群岛的岛礁及其海域,117.740071,15.112856
460400,海南省儋州市,儋州市,海南省,儋州市,,109.580811,19.521134
469001,五指山市,五指山市,海南省,,五指山市,109.516925,18.775146
469002,琼海市,琼海市,海南省,,琼海市,110.474581,19.25914
469005,文昌市,文昌市,海南省,,文昌市,110.797717,19.543422
469006,万宁市,万宁市,海南省,,万宁市,110.391073,18.795143
469007,东方市,东方市,海南省,,东方市,108.651815,19.095351
469021,海南省定安县,定安县,海南省,,定安县,110.358891,19.681434
469022,海南省屯昌县,屯昌县,海南省,,屯昌县,110.103415,19.351766
469023,海南省澄迈县,澄迈县,海南省,,澄迈县,110.006755,19.738521
469024,海南省临高县,临高县,海南省,,临高县,109.690508,19.912026
469025,海南省白沙黎族自治县,白沙黎族自治县,海南省,,白沙黎族自治县,109.451484,19.224823
469026,海南省昌江黎族自治县,昌江黎族自治县,海南省,,昌江黎族自治县,109.055724,19.298062
469027,海南省乐东黎族自治县,乐东黎族自治县,海南省,,乐东黎族自治县,109.173055,18.75026
